Datetime,Close,EMA_12,EMA_26,MACD,MACD_Signal,Hist
2021-01-28 09:30:00-05:00,100.16999816894531,,,,,
2021-01-28 09:45:00-05:00,99.56999969482422,,,,,
2021-01-28 10:00:00-05:00,99.38999938964844,,,,,
2021-01-28 10:15:00-05:00,99.4499969482422,,,,,
2021-01-28 10:30:00-05:00,99.9499969482422,,,,,
2021-01-28 10:45:00-05:00,101.01000213623048,,,,,
2021-01-28 11:00:00-05:00,101.62999725341795,,,,,
2021-01-28 11:15:00-05:00,100.9000015258789,,,,,
2021-01-28 11:30:00-05:00,101.52999877929688,,,,,
2021-01-28 11:45:00-05:00,101.75,,,,,
2021-01-28 12:00:00-05:00,101.62000274658205,,,,,
2021-01-28 12:15:00-05:00,101.87999725341795,,,,,
2021-01-28 12:30:00-05:00,102.31999969482422,,,,,
2021-01-28 12:45:00-05:00,102.15499877929688,,,,,
2021-01-28 13:00:00-05:00,101.5,,,,,
2021-01-28 13:15:00-05:00,102.2750015258789,,,,,
2021-01-28 13:30:00-05:00,102.45999908447266,,,,,
2021-01-28 13:45:00-05:00,102.4531021118164,,,,,
2021-01-28 14:00:00-05:00,102.54000091552734,,,,,
2021-01-28 14:15:00-05:00,101.94499969482422,,,,,
2021-01-28 14:30:00-05:00,102.09500122070312,,,,,
2021-01-28 14:45:00-05:00,102.25,,,,,
2021-01-28 15:00:00-05:00,102.33999633789062,,,,,
2021-01-28 15:15:00-05:00,101.94000244140624,,,,,
2021-01-28 15:30:00-05:00,102.08999633789062,,,,,
2021-01-28 15:45:00-05:00,101.51000213623048,,,,,
2021-01-29 09:30:00-05:00,99.91000366210938,,,,,
2021-01-29 09:45:00-05:00,100.18000030517578,,,,,
2021-01-29 10:00:00-05:00,100.80999755859376,,,,,
2021-01-29 10:15:00-05:00,101.5,,,,,
2021-01-29 10:30:00-05:00,100.25,,,,,
2021-01-29 10:45:00-05:00,100.25,,,,,
2021-01-29 11:00:00-05:00,99.36499786376952,,,,,
2021-01-29 11:15:00-05:00,99.43000030517578,,,,,
2021-01-29 11:30:00-05:00,99.56500244140624,,,,,
2021-01-29 11:45:00-05:00,99.37000274658205,,,,,
2021-01-29 12:00:00-05:00,99.11000061035156,,,,,
2021-01-29 12:15:00-05:00,98.70590209960938,,,,,
2021-01-29 12:30:00-05:00,97.87000274658205,,,,,
2021-01-29 12:45:00-05:00,97.76000213623048,,,,,
2021-01-29 13:00:00-05:00,97.61000061035156,,,,,
2021-01-29 13:15:00-05:00,98.6500015258789,,,,,
2021-01-29 13:30:00-05:00,98.37000274658205,,,,,
2021-01-29 13:45:00-05:00,98.0999984741211,,,,,
2021-01-29 14:00:00-05:00,98.98999786376952,,,,,
2021-01-29 14:15:00-05:00,98.5,,,,,
2021-01-29 14:30:00-05:00,98.43000030517578,,,,,
2021-01-29 14:45:00-05:00,98.66500091552734,,,,,
2021-01-29 15:00:00-05:00,98.7699966430664,,,,,
2021-01-29 15:15:00-05:00,98.62000274658205,,,,,
2021-01-29 15:30:00-05:00,98.8000030517578,,,,,
2021-01-29 15:45:00-05:00,98.23999786376952,,,,,
2021-02-01 09:30:00-05:00,100.13999938964844,,,,,
2021-02-01 09:45:00-05:00,99.6050033569336,,,,,
2021-02-01 10:00:00-05:00,100.37999725341795,,,,,
2021-02-01 10:15:00-05:00,100.52999877929688,,,,,
2021-02-01 10:30:00-05:00,99.87999725341795,,,,,
2021-02-01 10:45:00-05:00,99.0999984741211,,,,,
2021-02-01 11:00:00-05:00,99.41000366210938,,,,,
2021-02-01 11:15:00-05:00,99.91999816894531,,,,,
2021-02-01 11:30:00-05:00,99.87000274658205,,,,,
2021-02-01 11:45:00-05:00,100.26000213623048,,,,,
2021-02-01 12:00:00-05:00,100.34500122070312,,,,,
2021-02-01 12:15:00-05:00,100.33999633789062,,,,,
2021-02-01 12:30:00-05:00,100.26000213623048,,,,,
2021-02-01 12:45:00-05:00,100.80999755859376,,,,,
2021-02-01 13:00:00-05:00,100.91000366210938,,,,,
2021-02-01 13:15:00-05:00,100.79000091552734,,,,,
2021-02-01 13:30:00-05:00,100.80999755859376,,,,,
2021-02-01 13:45:00-05:00,101.46499633789062,,,,,
2021-02-01 14:00:00-05:00,101.8499984741211,,,,,
2021-02-01 14:15:00-05:00,101.9499969482422,,,,,
2021-02-01 14:30:00-05:00,101.72000122070312,,,,,
2021-02-01 14:45:00-05:00,101.83000183105469,,,,,
2021-02-01 15:00:00-05:00,102.52999877929688,,,,,
2021-02-01 15:15:00-05:00,102.5999984741211,,,,,
2021-02-01 15:30:00-05:00,102.08000183105469,,,,,
2021-02-01 15:45:00-05:00,102.08000183105469,,,,,
2021-02-02 09:30:00-05:00,102.52999877929688,,,,,
2021-02-02 09:45:00-05:00,100.86000061035156,,,,,
2021-02-02 10:00:00-05:00,101.06999969482422,,,,,
2021-02-02 10:15:00-05:00,100.37999725341795,,,,,
2021-02-02 10:30:00-05:00,99.37999725341795,,,,,
2021-02-02 10:45:00-05:00,98.49500274658205,,,,,
2021-02-02 11:00:00-05:00,98.4000015258789,,,,,
2021-02-02 11:15:00-05:00,98.94000244140624,,,,,
2021-02-02 11:30:00-05:00,98.72000122070312,,,,,
2021-02-02 11:45:00-05:00,99.41000366210938,,,,,
2021-02-02 12:00:00-05:00,98.70570373535156,,,,,
2021-02-02 12:15:00-05:00,98.36499786376952,,,,,
2021-02-02 12:30:00-05:00,98.55999755859376,,,,,
2021-02-02 12:45:00-05:00,98.11499786376952,,,,,
2021-02-02 13:00:00-05:00,97.9499969482422,,,,,
2021-02-02 13:15:00-05:00,98.16000366210938,,,,,
2021-02-02 13:30:00-05:00,98.0199966430664,,,,,
2021-02-02 13:45:00-05:00,97.93000030517578,,,,,
2021-02-02 14:00:00-05:00,98.0500030517578,,,,,
2021-02-02 14:15:00-05:00,98.05999755859376,,,,,
2021-02-02 14:30:00-05:00,97.93000030517578,,,,,
2021-02-02 14:45:00-05:00,97.95999908447266,,,,,
2021-02-02 15:00:00-05:00,97.77999877929688,,,,,
2021-02-02 15:15:00-05:00,98.44000244140624,,,,,
2021-02-02 15:30:00-05:00,98.18499755859376,,,,,
2021-02-02 15:45:00-05:00,98.13999938964844,,,,,
2021-02-03 09:30:00-05:00,98.01000213623048,,,,,
2021-02-03 09:45:00-05:00,98.2750015258789,,,,,
2021-02-03 10:00:00-05:00,97.47000122070312,,,,,
2021-02-03 10:15:00-05:00,96.0,,,,,
2021-02-03 10:30:00-05:00,96.62000274658205,,,,,
2021-02-03 10:45:00-05:00,96.17960357666016,,,,,
2021-02-03 11:00:00-05:00,96.01000213623048,,,,,
2021-02-03 11:15:00-05:00,95.55999755859376,,,,,
2021-02-03 11:30:00-05:00,95.88999938964844,,,,,
2021-02-03 11:45:00-05:00,95.79000091552734,,,,,
2021-02-03 12:00:00-05:00,95.51000213623048,,,,,
2021-02-03 12:15:00-05:00,95.6050033569336,,,,,
2021-02-03 12:30:00-05:00,95.72000122070312,,,,,
2021-02-03 12:45:00-05:00,95.6449966430664,,,,,
2021-02-03 13:00:00-05:00,95.56999969482422,,,,,
2021-02-03 13:15:00-05:00,95.2300033569336,,,,,
2021-02-03 13:30:00-05:00,95.76000213623048,,,,,
2021-02-03 13:45:00-05:00,95.68000030517578,,,,,
2021-02-03 14:00:00-05:00,95.79499816894531,,,,,
2021-02-03 14:15:00-05:00,95.51499938964844,,,,,
2021-02-03 14:30:00-05:00,95.2063980102539,,,,,
2021-02-03 14:45:00-05:00,95.26180267333984,,,,,
2021-02-03 15:00:00-05:00,95.3499984741211,,,,,
2021-02-03 15:15:00-05:00,95.11000061035156,,,,,
2021-02-03 15:30:00-05:00,95.83000183105469,,,,,
2021-02-03 15:45:00-05:00,95.47000122070312,,,,,
2021-02-04 09:30:00-05:00,95.51730346679688,,,,,
2021-02-04 09:45:00-05:00,95.62000274658205,,,,,
2021-02-04 10:00:00-05:00,95.16999816894531,,,,,
2021-02-04 10:15:00-05:00,94.8499984741211,,,,,
2021-02-04 10:30:00-05:00,95.73999786376952,,,,,
2021-02-04 10:45:00-05:00,96.19000244140624,,,,,
2021-02-04 11:00:00-05:00,95.86000061035156,,,,,
2021-02-04 11:15:00-05:00,95.1999969482422,,,,,
2021-02-04 11:30:00-05:00,95.48999786376952,,,,,
2021-02-04 11:45:00-05:00,95.88999938964844,,,,,
2021-02-04 12:00:00-05:00,96.1500015258789,,,,,
2021-02-04 12:15:00-05:00,96.2300033569336,,,,,
2021-02-04 12:30:00-05:00,96.37999725341795,,,,,
2021-02-04 12:45:00-05:00,95.94000244140624,,,,,
2021-02-04 13:00:00-05:00,96.1500015258789,,,,,
2021-02-04 13:15:00-05:00,95.94000244140624,,,,,
2021-02-04 13:30:00-05:00,95.79000091552734,,,,,
2021-02-04 13:45:00-05:00,95.6999969482422,,,,,
2021-02-04 14:00:00-05:00,95.37999725341795,,,,,
2021-02-04 14:15:00-05:00,95.31999969482422,,,,,
